UF,Sexo,Capacidade Total,Tipo de Gestão,Concebido ou Adaptado,Consultório Médico,Total Provisórios Masculinos,Total Provisórios Femininos,Total Sentenciados Masculinos,Total Sentenciados Femininos,Branca Masculino,Negra Masculino,Parda Masculino,Amarela Masculino,Indígena Masculino,Branca Feminino,Negra Feminino,Parda Feminino,Amarela Feminino,Indígena Feminino,Solteiro/a Masculino,União estável/ amasiado Masculino,Casado/a Masculino,Separado/a judicialmente Masculino,Divorciado/a Masculino,Viúvo/a Masculino,Solteiro/a Feminino,União estável/ amasiado Feminino,Casado/a Feminino,Separado/a judicialmente Feminino,Divorciado/a Feminino,Viúvo/a Feminino,18 a 24 anos Masculino,25 a 29 anos Masculino,30 a 34 anos Masculino,35 a 45 anos Masculino,46 a 60 anos Masculino,61 a 70 anos Masculino,Mais de 70 anos Masculino,18 a 24 anos Feminino,25 a 29 anos Feminino,30 a 34 anos Feminino,35 a 45 anos Feminino,46 a 60 anos Feminino,61 a 70 anos Feminino,Mais de 70 anos Feminino
pe,masculino,15.0,pública,adaptado,não,34.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,12.0,pública,adaptado,não,12.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,feminino,180.0,pública,concebido,sim,0.0,0.0,0.0,477.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,144.0,78.0,58.0,57.0,6.0,0.0
pe,masculino,14.0,pública,concebido,não,12.0,0.0,4.0,0.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,37.0,pública,concebido,não,22.0,0.0,1.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,90.0,pública,concebido,não,50.0,0.0,0.0,0.0,8.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,48.0,pública,concebido,não,37.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,35.0,pública,concebido,não,20.0,0.0,1.0,0.0,3.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,40.0,pública,concebido,não,52.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,68.0,pública,concebido,não,49.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,10.0,7.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,48.0,pública,concebido,não,25.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,30.0,pública,concebido,não,30.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,60.0,pública,concebido,não,32.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,52.0,pública,concebido,não,50.0,0.0,19.0,0.0,8.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,18.0,12.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,30.0,pública,concebido,não,7.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,9.0,pública,concebido,não,16.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,30.0,pública,concebido,não,9.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,60.0,pública,concebido,não,12.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,12.0,pública,concebido,não,7.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,18.0,pública,concebido,não,10.0,0.0,1.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,72.0,pública,concebido,não,17.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,30.0,pública,concebido,não,22.0,0.0,1.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,50.0,pública,concebido,não,39.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,30.0,pública,concebido,não,50.0,0.0,0.0,0.0,31.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,48.0,pública,concebido,não,16.0,0.0,1.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,148.0,pública,concebido,não,212.0,0.0,387.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,36.0,pública,concebido,não,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,427.0,pública,concebido,sim,602.0,0.0,408.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,36.0,pública,concebido,não,6.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,595.0,pública,concebido,sim,190.0,0.0,8.0,0.0,17.0,28.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,75.0,37.0,25.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,89.0,65.0,15.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,feminino,285.0,pública,adaptado,sim,0.0,769.0,0.0,176.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,84.0,pública,concebido,não,98.0,0.0,12.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,381.0,pública,concebido,sim,1322.0,0.0,373.0,0.0,559.0,289.0,847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,508.0,220.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,559.0,101.0,440.0,50.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,449.0,pública,adaptado,sim,0.0,0.0,1110.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,24.0,pública,concebido,não,38.0,0.0,5.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,8.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,30.0,pública,concebido,não,62.0,0.0,3.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,48.0,pública,concebido,não,30.0,0.0,5.0,0.0,12.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,737.0,pública,concebido,sim,267.0,0.0,1036.0,0.0,250.0,120.0,928.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,14.0,pública,adaptado,não,18.0,0.0,0.0,0.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,feminino,110.0,pública,adaptado,sim,0.0,233.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,61.0,85.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,90.0,25.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,142.0,75.0,32.0,20.0,1.0,0.0
pe,masculino,98.0,pública,concebido,não,81.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,701.0,pública,adaptado,sim,2543.0,0.0,151.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,86.0,pública,concebido,não,28.0,0.0,5.0,0.0,10.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,36.0,pública,concebido,não,6.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,692.0,pública,concebido,sim,2694.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,530.0,pública,concebido,sim,2062.0,0.0,272.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,144.0,pública,concebido,sim,460.0,0.0,538.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,96.0,pública,concebido,não,25.0,0.0,0.0,0.0,6.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,36.0,pública,concebido,não,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,176.0,pública,concebido,sim,236.0,0.0,493.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,50.0,pública,concebido,não,26.0,0.0,2.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,630.0,pública,concebido,sim,0.0,0.0,1930.0,0.0,163.0,237.0,1394.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,915.0,165.0,5.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,470.0,pública,concebido,sim,0.0,0.0,1920.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,426.0,pública,concebido,sim,499.0,0.0,901.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,192.0,pública,adaptado,sim,555.0,0.0,52.0,0.0,0.0,180.0,240.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,180.0,64.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,180.0,60.0,50.0,50.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,454.0,pública,concebido,sim,0.0,0.0,1816.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,465.0,pública,concebido,sim,1750.0,0.0,163.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,105.0,pública,concebido,não,100.0,0.0,0.0,0.0,5.0,5.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,68.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,12.0,pública,concebido,não,6.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,72.0,pública,concebido,não,10.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,1195.0,pública,concebido,sim,2639.0,0.0,479.0,0.0,335.0,559.0,2021.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.0,1592.0,177.0,8.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.0,830.0,492.0,404.0,44.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,36.0,pública,concebido,não,8.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,72.0,pública,concebido,não,13.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,25.0,pública,concebido,não,16.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe,masculino,30.0,pública,concebido,não,12.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi,feminino,116.0,pública,concebido,sim,0.0,72.0,0.0,43.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,16.0,25.0,8.0,1.0,0.0
pi,masculino,200.0,pública,adaptado,sim,158.0,0.0,82.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,65.0,35.0,49.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi,masculino,80.0,pública,concebido,não,0.0,0.0,69.0,0.0,20.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,25.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi,masculino,155.0,pública,concebido,sim,194.0,0.0,51.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,58.0,36.0,31.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi,masculino,50.0,pública,adaptado,sim,23.0,0.0,3.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi,feminino,13.0,pública,concebido,não,0.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,8.0,2.0,1.0,0.0
pi,masculino,144.0,pública,concebido,sim,260.0,0.0,85.0,0.0,115.0,87.0,142.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,75.0,77.0,67.0,41.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi,masculino,290.0,pública,concebido,não,3.0,0.0,211.0,0.0,20.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,51.0,45.0,61.0,34.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi,masculino,324.0,pública,concebido,sim,241.0,0.0,210.0,0.0,49.0,101.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
